date,at,source,year,mon,day,seas
1939-11-10,1.9,noaa,1939,11,10,1939-1940
1939-11-11,-0.1,noaa,1939,11,11,1939-1940
1939-11-12,-1.5,noaa,1939,11,12,1939-1940
1939-11-13,-1.0,noaa,1939,11,13,1939-1940
1939-11-14,5.6,noaa,1939,11,14,1939-1940
1939-11-15,5.0,noaa,1939,11,15,1939-1940
1939-11-16,1.1,noaa,1939,11,16,1939-1940
1939-11-17,0.5,noaa,1939,11,17,1939-1940
1939-11-18,-2.3,noaa,1939,11,18,1939-1940
1939-11-19,-5.0,noaa,1939,11,19,1939-1940
1939-11-20,-4.9,noaa,1939,11,20,1939-1940
1939-11-21,-7.8,noaa,1939,11,21,1939-1940
1939-11-22,-6.5,noaa,1939,11,22,1939-1940
1939-11-23,-5.6,noaa,1939,11,23,1939-1940
1939-11-24,-2.1,noaa,1939,11,24,1939-1940
1939-11-25,0.0,noaa,1939,11,25,1939-1940
1939-11-26,-1.7,noaa,1939,11,26,1939-1940
1939-11-27,-3.0,noaa,1939,11,27,1939-1940
1939-11-28,2.1,noaa,1939,11,28,1939-1940
1939-11-29,5.4,noaa,1939,11,29,1939-1940
1939-11-30,4.4,noaa,1939,11,30,1939-1940
1939-12-01,3.2,noaa,1939,12,1,1939-1940
1939-12-02,6.4,noaa,1939,12,2,1939-1940
1939-12-03,4.9,noaa,1939,12,3,1939-1940
1939-12-04,7.6,noaa,1939,12,4,1939-1940
1939-12-05,5.3,noaa,1939,12,5,1939-1940
1939-12-06,1.6,noaa,1939,12,6,1939-1940
1939-12-07,-5.9,noaa,1939,12,7,1939-1940
1939-12-08,-6.5,noaa,1939,12,8,1939-1940
1939-12-09,-5.5,noaa,1939,12,9,1939-1940
1939-12-10,-8.7,noaa,1939,12,10,1939-1940
1939-12-11,-10.8,noaa,1939,12,11,1939-1940
1939-12-12,-8.9,noaa,1939,12,12,1939-1940
1939-12-13,0.4,noaa,1939,12,13,1939-1940
1939-12-14,0.8,noaa,1939,12,14,1939-1940
1939-12-15,3.2,noaa,1939,12,15,1939-1940
1939-12-16,0.4,noaa,1939,12,16,1939-1940
1939-12-17,2.4,noaa,1939,12,17,1939-1940
1939-12-18,0.9,noaa,1939,12,18,1939-1940
1939-12-19,-1.2,noaa,1939,12,19,1939-1940
1939-12-20,1.2,noaa,1939,12,20,1939-1940
1939-12-21,-1.3,noaa,1939,12,21,1939-1940
1939-12-22,-3.4,noaa,1939,12,22,1939-1940
1939-12-23,3.4,noaa,1939,12,23,1939-1940
1939-12-24,5.4,noaa,1939,12,24,1939-1940
1939-12-25,4.7,noaa,1939,12,25,1939-1940
1939-12-26,6.2,noaa,1939,12,26,1939-1940
1939-12-27,2.2,noaa,1939,12,27,1939-1940
1939-12-28,-0.4,noaa,1939,12,28,1939-1940
1939-12-29,-1.6,noaa,1939,12,29,1939-1940
1939-12-30,1.6,noaa,1939,12,30,1939-1940
1939-12-31,5.0,noaa,1939,12,31,1939-1940
1940-01-01,3.1,noaa,1940,1,1,1939-1940
1940-01-02,5.3,noaa,1940,1,2,1939-1940
1940-01-03,6.4,noaa,1940,1,3,1939-1940
1940-01-04,6.7,noaa,1940,1,4,1939-1940
1940-01-05,8.1,noaa,1940,1,5,1939-1940
1940-01-06,8.2,noaa,1940,1,6,1939-1940
1940-01-07,3.2,noaa,1940,1,7,1939-1940
1940-01-08,-1.0,noaa,1940,1,8,1939-1940
1940-01-09,5.0,noaa,1940,1,9,1939-1940
1940-01-10,-0.7,noaa,1940,1,10,1939-1940
1940-01-11,-1.7,noaa,1940,1,11,1939-1940
1940-01-12,-3.6,noaa,1940,1,12,1939-1940
1940-01-13,-12.7,noaa,1940,1,13,1939-1940
1940-01-14,-12.9,noaa,1940,1,14,1939-1940
1940-01-15,-11.4,noaa,1940,1,15,1939-1940
1940-01-16,-5.0,noaa,1940,1,16,1939-1940
1940-01-17,-3.9,noaa,1940,1,17,1939-1940
1940-01-18,-7.2,noaa,1940,1,18,1939-1940
1940-01-19,-13.7,noaa,1940,1,19,1939-1940
1940-01-20,-16.2,noaa,1940,1,20,1939-1940
1940-01-21,-16.8,noaa,1940,1,21,1939-1940
1940-01-22,-10.7,noaa,1940,1,22,1939-1940
1940-01-23,-9.5,noaa,1940,1,23,1939-1940
1940-01-24,-9.2,noaa,1940,1,24,1939-1940
1940-01-25,-13.5,noaa,1940,1,25,1939-1940
1940-01-26,-14.2,noaa,1940,1,26,1939-1940
1940-01-27,-18.7,noaa,1940,1,27,1939-1940
1940-01-28,-18.7,noaa,1940,1,28,1939-1940
1940-01-29,-14.9,noaa,1940,1,29,1939-1940
1940-01-30,-13.5,noaa,1940,1,30,1939-1940
1940-01-31,-3.2,noaa,1940,1,31,1939-1940
1940-02-01,2.4,noaa,1940,2,1,1939-1940
1940-02-02,-2.7,noaa,1940,2,2,1939-1940
1940-02-03,-6.2,noaa,1940,2,3,1939-1940
1940-02-04,-3.5,noaa,1940,2,4,1939-1940
1940-02-05,-5.3,noaa,1940,2,5,1939-1940
1940-02-06,-5.8,noaa,1940,2,6,1939-1940
1940-02-07,-7.6,noaa,1940,2,7,1939-1940
1940-02-08,-5.8,noaa,1940,2,8,1939-1940
1940-02-09,-10.2,noaa,1940,2,9,1939-1940
1940-02-10,-13.4,noaa,1940,2,10,1939-1940
1940-02-11,-14.2,noaa,1940,2,11,1939-1940
1940-02-12,-14.2,noaa,1940,2,12,1939-1940
1940-02-13,-9.8,noaa,1940,2,13,1939-1940
1940-02-14,0.2,noaa,1940,2,14,1939-1940
1940-02-15,1.2,noaa,1940,2,15,1939-1940
1940-02-16,-1.5,noaa,1940,2,16,1939-1940
1940-02-17,-8.9,noaa,1940,2,17,1939-1940
1940-02-18,-9.5,noaa,1940,2,18,1939-1940
1940-02-19,-1.6,noaa,1940,2,19,1939-1940
1940-02-20,3.9,noaa,1940,2,20,1939-1940
1940-02-21,-2.2,noaa,1940,2,21,1939-1940
1940-02-22,-0.8,noaa,1940,2,22,1939-1940
1940-02-23,6.2,noaa,1940,2,23,1939-1940
1940-02-24,2.2,noaa,1940,2,24,1939-1940
1940-02-25,0.8,noaa,1940,2,25,1939-1940
1940-02-26,0.2,noaa,1940,2,26,1939-1940
1940-02-27,5.1,noaa,1940,2,27,1939-1940
1940-02-28,5.6,noaa,1940,2,28,1939-1940
1940-02-29,1.8,noaa,1940,2,29,1939-1940
1940-03-01,-0.8,noaa,1940,3,1,1939-1940
1940-03-02,1.2,noaa,1940,3,2,1939-1940
1940-03-03,0.6,noaa,1940,3,3,1939-1940
1940-03-04,3.2,noaa,1940,3,4,1939-1940
1940-03-05,4.9,noaa,1940,3,5,1939-1940
1940-03-06,8.2,noaa,1940,3,6,1939-1940
1940-03-07,2.2,noaa,1940,3,7,1939-1940
1940-03-08,-1.8,noaa,1940,3,8,1939-1940
1940-03-09,-0.5,noaa,1940,3,9,1939-1940
1940-03-10,7.5,noaa,1940,3,10,1939-1940
1940-03-11,9.5,noaa,1940,3,11,1939-1940
1940-03-12,14.2,noaa,1940,3,12,1939-1940
1940-03-13,6.6,noaa,1940,3,13,1939-1940
1940-03-14,0.8,noaa,1940,3,14,1939-1940
1940-03-15,-0.6,noaa,1940,3,15,1939-1940
1940-03-16,0.2,noaa,1940,3,16,1939-1940
1940-03-17,0.7,noaa,1940,3,17,1939-1940
1940-03-18,2.4,noaa,1940,3,18,1939-1940
1940-03-19,2.0,noaa,1940,3,19,1939-1940
1940-03-20,4.7,noaa,1940,3,20,1939-1940
1940-03-21,6.5,noaa,1940,3,21,1939-1940
1940-03-22,8.4,noaa,1940,3,22,1939-1940
1940-03-23,12.0,noaa,1940,3,23,1939-1940
1940-03-24,9.1,noaa,1940,3,24,1939-1940
1940-03-25,5.0,noaa,1940,3,25,1939-1940
1940-03-26,7.1,noaa,1940,3,26,1939-1940
1940-03-27,4.2,noaa,1940,3,27,1939-1940
1940-03-28,2.0,noaa,1940,3,28,1939-1940
1940-03-29,0.8,noaa,1940,3,29,1939-1940
1940-03-30,0.2,noaa,1940,3,30,1939-1940
1940-03-31,1.0,noaa,1940,3,31,1939-1940
1940-04-01,4.1,noaa,1940,4,1,1939-1940
1940-04-02,6.4,noaa,1940,4,2,1939-1940
1940-04-03,8.6,noaa,1940,4,3,1939-1940
1940-04-04,4.8,noaa,1940,4,4,1939-1940
1940-04-05,7.3,noaa,1940,4,5,1939-1940
1940-04-06,10.7,noaa,1940,4,6,1939-1940
1940-04-07,14.4,noaa,1940,4,7,1939-1940
1940-04-08,14.8,noaa,1940,4,8,1939-1940
1940-04-09,11.9,noaa,1940,4,9,1939-1940
1940-04-10,6.4,noaa,1940,4,10,1939-1940
1940-04-11,7.1,noaa,1940,4,11,1939-1940
1940-04-12,11.2,noaa,1940,4,12,1939-1940
1940-04-13,14.6,noaa,1940,4,13,1939-1940
1940-04-14,12.4,noaa,1940,4,14,1939-1940
1940-04-15,14.4,noaa,1940,4,15,1939-1940
1940-04-16,7.0,noaa,1940,4,16,1939-1940
1940-04-17,8.4,noaa,1940,4,17,1939-1940
1940-04-18,10.3,noaa,1940,4,18,1939-1940
1940-04-19,14.5,noaa,1940,4,19,1939-1940
1940-04-20,14.3,noaa,1940,4,20,1939-1940
1940-04-21,13.4,noaa,1940,4,21,1939-1940
1940-04-22,17.6,noaa,1940,4,22,1939-1940
1940-04-23,20.1,noaa,1940,4,23,1939-1940
1940-04-24,15.6,noaa,1940,4,24,1939-1940
1940-04-25,18.6,noaa,1940,4,25,1939-1940
1940-04-26,20.2,noaa,1940,4,26,1939-1940
1940-04-27,23.2,noaa,1940,4,27,1939-1940
1940-04-28,18.4,noaa,1940,4,28,1939-1940
1940-04-29,17.4,noaa,1940,4,29,1939-1940
1940-04-30,15.8,noaa,1940,4,30,1939-1940
1940-11-01,2.6,noaa,1940,11,1,1940-1941
1940-11-02,-2.3,noaa,1940,11,2,1940-1941
1940-11-03,-5.0,noaa,1940,11,3,1940-1941
1940-11-04,-2.9,noaa,1940,11,4,1940-1941
1940-11-05,0.6,noaa,1940,11,5,1940-1941
1940-11-06,7.2,noaa,1940,11,6,1940-1941
1940-11-07,6.8,noaa,1940,11,7,1940-1941
1940-11-08,7.6,noaa,1940,11,8,1940-1941
1940-11-09,-1.6,noaa,1940,11,9,1940-1941
1940-11-10,-3.0,noaa,1940,11,10,1940-1941
1940-11-11,2.8,noaa,1940,11,11,1940-1941
1940-11-12,8.7,noaa,1940,11,12,1940-1941
1940-11-13,-0.8,noaa,1940,11,13,1940-1941
1940-11-14,-8.4,noaa,1940,11,14,1940-1941
1940-11-15,-4.4,noaa,1940,11,15,1940-1941
1940-11-16,-3.1,noaa,1940,11,16,1940-1941
1940-11-17,2.3,noaa,1940,11,17,1940-1941
1940-11-18,6.2,noaa,1940,11,18,1940-1941
1940-11-19,6.0,noaa,1940,11,19,1940-1941
1940-11-20,6.6,noaa,1940,11,20,1940-1941
1940-11-21,5.2,noaa,1940,11,21,1940-1941
1940-11-22,3.6,noaa,1940,11,22,1940-1941
1940-11-23,3.6,noaa,1940,11,23,1940-1941
1940-11-24,5.6,noaa,1940,11,24,1940-1941
1940-11-25,4.7,noaa,1940,11,25,1940-1941
1940-11-26,1.6,noaa,1940,11,26,1940-1941
1940-11-27,-1.4,noaa,1940,11,27,1940-1941
1940-11-28,0.8,noaa,1940,11,28,1940-1941
1940-11-29,5.2,noaa,1940,11,29,1940-1941
1940-11-30,3.0,noaa,1940,11,30,1940-1941
1940-12-01,5.6,noaa,1940,12,1,1940-1941
1940-12-02,6.6,noaa,1940,12,2,1940-1941
1940-12-03,3.6,noaa,1940,12,3,1940-1941
1940-12-04,4.7,noaa,1940,12,4,1940-1941
1940-12-05,7.0,noaa,1940,12,5,1940-1941
1940-12-06,5.3,noaa,1940,12,6,1940-1941
1940-12-07,-1.4,noaa,1940,12,7,1940-1941
1940-12-08,-3.0,noaa,1940,12,8,1940-1941
1940-12-09,-2.5,noaa,1940,12,9,1940-1941
1940-12-10,3.3,noaa,1940,12,10,1940-1941
1940-12-11,4.0,noaa,1940,12,11,1940-1941
1940-12-12,3.3,noaa,1940,12,12,1940-1941
1940-12-13,8.0,noaa,1940,12,13,1940-1941
1940-12-14,7.0,noaa,1940,12,14,1940-1941
1940-12-15,3.3,noaa,1940,12,15,1940-1941
1940-12-16,3.0,noaa,1940,12,16,1940-1941
1940-12-17,5.6,noaa,1940,12,17,1940-1941
1940-12-18,5.6,noaa,1940,12,18,1940-1941
1940-12-19,-3.8,noaa,1940,12,19,1940-1941
1940-12-20,-12.1,noaa,1940,12,20,1940-1941
1940-12-21,-12.4,noaa,1940,12,21,1940-1941
1940-12-22,-11.8,noaa,1940,12,22,1940-1941
1940-12-23,-3.5,noaa,1940,12,23,1940-1941
1940-12-24,-1.6,noaa,1940,12,24,1940-1941
1940-12-25,-3.7,noaa,1940,12,25,1940-1941
1940-12-26,-3.4,noaa,1940,12,26,1940-1941
1940-12-27,-1.0,noaa,1940,12,27,1940-1941
1940-12-28,1.1,noaa,1940,12,28,1940-1941
1940-12-29,-1.4,noaa,1940,12,29,1940-1941
1940-12-30,2.6,noaa,1940,12,30,1940-1941
1940-12-31,0.0,noaa,1940,12,31,1940-1941
1941-01-01,-0.8,noaa,1941,1,1,1940-1941
1941-01-02,0.5,noaa,1941,1,2,1940-1941
1941-01-03,-2.6,noaa,1941,1,3,1940-1941
1941-01-04,0.3,noaa,1941,1,4,1940-1941
1941-01-05,-14.6,noaa,1941,1,5,1940-1941
1941-01-06,-14.3,noaa,1941,1,6,1940-1941
1941-01-07,-13.5,noaa,1941,1,7,1940-1941
1941-01-08,-5.0,noaa,1941,1,8,1940-1941
1941-01-09,-7.6,noaa,1941,1,9,1940-1941
1941-01-10,-7.0,noaa,1941,1,10,1940-1941
1941-01-11,-3.6,noaa,1941,1,11,1940-1941
1941-01-12,2.2,noaa,1941,1,12,1940-1941
1941-01-13,3.6,noaa,1941,1,13,1940-1941
1941-01-14,2.4,noaa,1941,1,14,1940-1941
1941-01-15,2.2,noaa,1941,1,15,1940-1941
1941-01-16,2.0,noaa,1941,1,16,1940-1941
1941-01-17,-6.3,noaa,1941,1,17,1940-1941
1941-01-18,-10.8,noaa,1941,1,18,1940-1941
1941-01-19,-11.0,noaa,1941,1,19,1940-1941
1941-01-20,-5.3,noaa,1941,1,20,1940-1941
1941-01-21,-0.4,noaa,1941,1,21,1940-1941
1941-01-22,-2.8,noaa,1941,1,22,1940-1941
1941-01-23,-6.5,noaa,1941,1,23,1940-1941
1941-01-24,-5.4,noaa,1941,1,24,1940-1941
1941-01-25,-3.6,noaa,1941,1,25,1940-1941
1941-01-26,-8.9,noaa,1941,1,26,1940-1941
1941-01-27,-3.3,noaa,1941,1,27,1940-1941
1941-01-28,1.3,noaa,1941,1,28,1940-1941
1941-01-29,2.3,noaa,1941,1,29,1940-1941
1941-01-30,-3.4,noaa,1941,1,30,1940-1941
1941-01-31,2.8,noaa,1941,1,31,1940-1941
1941-02-01,-2.6,noaa,1941,2,1,1940-1941
1941-02-02,-3.6,noaa,1941,2,2,1940-1941
1941-02-03,-2.5,noaa,1941,2,3,1940-1941
1941-02-04,-0.1,noaa,1941,2,4,1940-1941
1941-02-05,1.0,noaa,1941,2,5,1940-1941
1941-02-06,-2.8,noaa,1941,2,6,1940-1941
1941-02-07,-3.8,noaa,1941,2,7,1940-1941
1941-02-08,-0.7,noaa,1941,2,8,1940-1941
1941-02-09,-4.6,noaa,1941,2,9,1940-1941
1941-02-10,-10.0,noaa,1941,2,10,1940-1941
1941-02-11,-13.8,noaa,1941,2,11,1940-1941
1941-02-12,-6.4,noaa,1941,2,12,1940-1941
1941-02-13,1.4,noaa,1941,2,13,1940-1941
1941-02-14,0.1,noaa,1941,2,14,1940-1941
1941-02-15,-2.8,noaa,1941,2,15,1940-1941
1941-02-16,4.8,noaa,1941,2,16,1940-1941
1941-02-17,2.8,noaa,1941,2,17,1940-1941
1941-02-18,-2.3,noaa,1941,2,18,1940-1941
1941-02-19,5.7,noaa,1941,2,19,1940-1941
1941-02-20,2.0,noaa,1941,2,20,1940-1941
1941-02-21,4.2,noaa,1941,2,21,1940-1941
1941-02-22,4.7,noaa,1941,2,22,1940-1941
1941-02-23,2.6,noaa,1941,2,23,1940-1941
1941-02-24,-1.5,noaa,1941,2,24,1940-1941
1941-02-25,-8.3,noaa,1941,2,25,1940-1941
1941-02-26,-9.2,noaa,1941,2,26,1940-1941
1941-02-27,-6.2,noaa,1941,2,27,1940-1941
1941-02-28,-3.2,noaa,1941,2,28,1940-1941
1941-03-01,3.0,noaa,1941,3,1,1940-1941
1941-03-02,6.6,noaa,1941,3,2,1940-1941
1941-03-03,3.2,noaa,1941,3,3,1940-1941
1941-03-04,-2.6,noaa,1941,3,4,1940-1941
1941-03-05,-3.3,noaa,1941,3,5,1940-1941
1941-03-06,3.2,noaa,1941,3,6,1940-1941
1941-03-07,9.4,noaa,1941,3,7,1940-1941
1941-03-08,-2.9,noaa,1941,3,8,1940-1941
1941-03-09,-8.1,noaa,1941,3,9,1940-1941
1941-03-10,-3.2,noaa,1941,3,10,1940-1941
1941-03-11,1.7,noaa,1941,3,11,1940-1941
1941-03-12,8.0,noaa,1941,3,12,1940-1941
1941-03-13,6.2,noaa,1941,3,13,1940-1941
1941-03-14,6.3,noaa,1941,3,14,1940-1941
1941-03-15,9.6,noaa,1941,3,15,1940-1941
1941-03-16,12.6,noaa,1941,3,16,1940-1941
1941-03-17,13.8,noaa,1941,3,17,1940-1941
1941-03-18,5.6,noaa,1941,3,18,1940-1941
1941-03-19,1.1,noaa,1941,3,19,1940-1941
1941-03-20,4.6,noaa,1941,3,20,1940-1941
1941-03-21,5.2,noaa,1941,3,21,1940-1941
1941-03-22,6.9,noaa,1941,3,22,1940-1941
1941-03-23,6.3,noaa,1941,3,23,1940-1941
1941-03-24,12.4,noaa,1941,3,24,1940-1941
1941-03-25,8.0,noaa,1941,3,25,1940-1941
1941-03-26,4.3,noaa,1941,3,26,1940-1941
1941-03-27,6.4,noaa,1941,3,27,1940-1941
1941-03-28,11.2,noaa,1941,3,28,1940-1941
1941-03-29,10.7,noaa,1941,3,29,1940-1941
1941-03-30,9.8,noaa,1941,3,30,1940-1941
1941-03-31,8.8,noaa,1941,3,31,1940-1941
1941-04-01,5.1,noaa,1941,4,1,1940-1941
1941-04-02,2.1,noaa,1941,4,2,1940-1941
1941-04-03,0.8,noaa,1941,4,3,1940-1941
1941-04-04,4.4,noaa,1941,4,4,1940-1941
1941-04-05,7.4,noaa,1941,4,5,1940-1941
1941-04-06,9.7,noaa,1941,4,6,1940-1941
1941-04-07,8.8,noaa,1941,4,7,1940-1941
1941-04-08,9.7,noaa,1941,4,8,1940-1941
1941-04-09,9.6,noaa,1941,4,9,1940-1941
1941-04-10,11.6,noaa,1941,4,10,1940-1941
1941-04-11,13.4,noaa,1941,4,11,1940-1941
1941-04-12,16.5,noaa,1941,4,12,1940-1941
1941-04-13,18.4,noaa,1941,4,13,1940-1941
1941-04-14,15.1,noaa,1941,4,14,1940-1941
1941-04-15,16.2,noaa,1941,4,15,1940-1941
1941-04-16,18.9,noaa,1941,4,16,1940-1941
1941-04-17,21.2,noaa,1941,4,17,1940-1941
1941-04-18,17.6,noaa,1941,4,18,1940-1941
1941-04-19,13.0,noaa,1941,4,19,1940-1941
1941-04-20,15.1,noaa,1941,4,20,1940-1941
1941-04-21,10.2,noaa,1941,4,21,1940-1941
1941-04-22,10.1,noaa,1941,4,22,1940-1941
1941-04-23,11.5,noaa,1941,4,23,1940-1941
1941-04-24,13.5,noaa,1941,4,24,1940-1941
1941-04-25,14.7,noaa,1941,4,25,1940-1941
1941-04-26,16.9,noaa,1941,4,26,1940-1941
1941-04-27,18.4,noaa,1941,4,27,1940-1941
1941-04-28,16.2,noaa,1941,4,28,1940-1941
1941-04-29,15.3,noaa,1941,4,29,1940-1941
1941-04-30,10.5,noaa,1941,4,30,1940-1941
1941-11-01,10.6,noaa,1941,11,1,1941-1942
1941-11-02,13.2,noaa,1941,11,2,1941-1942
1941-11-03,14.4,noaa,1941,11,3,1941-1942
1941-11-04,11.2,noaa,1941,11,4,1941-1942
1941-11-05,11.8,noaa,1941,11,5,1941-1942
1941-11-06,7.0,noaa,1941,11,6,1941-1942
1941-11-07,2.4,noaa,1941,11,7,1941-1942
1941-11-08,-2.8,noaa,1941,11,8,1941-1942
1941-11-09,2.6,noaa,1941,11,9,1941-1942
1941-11-10,9.8,noaa,1941,11,10,1941-1942
1941-11-11,8.2,noaa,1941,11,11,1941-1942
1941-11-12,12.8,noaa,1941,11,12,1941-1942
1941-11-13,11.5,noaa,1941,11,13,1941-1942
1941-11-14,7.9,noaa,1941,11,14,1941-1942
1941-11-15,7.2,noaa,1941,11,15,1941-1942
1941-11-16,-6.6,noaa,1941,11,16,1941-1942
1941-11-17,-7.8,noaa,1941,11,17,1941-1942
1941-11-18,-7.9,noaa,1941,11,18,1941-1942
1941-11-19,-5.2,noaa,1941,11,19,1941-1942
1941-11-20,-5.8,noaa,1941,11,20,1941-1942
1941-11-21,-5.5,noaa,1941,11,21,1941-1942
1941-11-22,-5.0,noaa,1941,11,22,1941-1942
1941-11-23,-1.8,noaa,1941,11,23,1941-1942
1941-11-24,2.0,noaa,1941,11,24,1941-1942
1941-11-25,-0.4,noaa,1941,11,25,1941-1942
1941-11-26,-2.2,noaa,1941,11,26,1941-1942
1941-11-27,-2.8,noaa,1941,11,27,1941-1942
1941-11-28,-3.6,noaa,1941,11,28,1941-1942
1941-11-29,-1.9,noaa,1941,11,29,1941-1942
1941-11-30,1.3,noaa,1941,11,30,1941-1942
1941-12-01,1.5,noaa,1941,12,1,1941-1942
1941-12-02,1.6,noaa,1941,12,2,1941-1942
1941-12-03,1.2,noaa,1941,12,3,1941-1942
1941-12-04,2.5,noaa,1941,12,4,1941-1942
1941-12-05,-0.8,noaa,1941,12,5,1941-1942
1941-12-06,2.6,noaa,1941,12,6,1941-1942
1941-12-07,-1.5,noaa,1941,12,7,1941-1942
1941-12-08,2.2,noaa,1941,12,8,1941-1942
1941-12-09,-5.8,noaa,1941,12,9,1941-1942
1941-12-10,-10.3,noaa,1941,12,10,1941-1942
1941-12-11,-8.8,noaa,1941,12,11,1941-1942
1941-12-12,-4.6,noaa,1941,12,12,1941-1942
1941-12-13,2.3,noaa,1941,12,13,1941-1942
1941-12-14,3.5,noaa,1941,12,14,1941-1942
1941-12-15,-0.8,noaa,1941,12,15,1941-1942
1941-12-16,1.7,noaa,1941,12,16,1941-1942
1941-12-17,2.1,noaa,1941,12,17,1941-1942
1941-12-18,2.8,noaa,1941,12,18,1941-1942
1941-12-19,-2.3,noaa,1941,12,19,1941-1942
1941-12-20,-1.4,noaa,1941,12,20,1941-1942
1941-12-21,-0.6,noaa,1941,12,21,1941-1942
1941-12-22,-3.2,noaa,1941,12,22,1941-1942
1941-12-23,1.8,noaa,1941,12,23,1941-1942
1941-12-24,-1.1,noaa,1941,12,24,1941-1942
1941-12-25,-0.1,noaa,1941,12,25,1941-1942
1941-12-26,-4.4,noaa,1941,12,26,1941-1942
1941-12-27,-2.8,noaa,1941,12,27,1941-1942
1941-12-28,-3.4,noaa,1941,12,28,1941-1942
1941-12-29,-7.4,noaa,1941,12,29,1941-1942
1941-12-30,-4.0,noaa,1941,12,30,1941-1942
1941-12-31,-2.9,noaa,1941,12,31,1941-1942
1942-01-01,-8.2,noaa,1942,1,1,1941-1942
1942-01-02,-6.8,noaa,1942,1,2,1941-1942
1942-01-03,-3.4,noaa,1942,1,3,1941-1942
1942-01-04,-5.8,noaa,1942,1,4,1941-1942
1942-01-05,-5.0,noaa,1942,1,5,1941-1942
1942-01-06,-1.7,noaa,1942,1,6,1941-1942
1942-01-07,-4.3,noaa,1942,1,7,1941-1942
1942-01-08,-6.3,noaa,1942,1,8,1941-1942
1942-01-09,-9.9,noaa,1942,1,9,1941-1942
1942-01-10,-10.7,noaa,1942,1,10,1941-1942
1942-01-11,-12.0,noaa,1942,1,11,1941-1942
1942-01-12,-12.9,noaa,1942,1,12,1941-1942
1942-01-13,-3.0,noaa,1942,1,13,1941-1942
1942-01-14,0.2,noaa,1942,1,14,1941-1942
1942-01-15,0.1,noaa,1942,1,15,1941-1942
1942-01-16,-5.5,noaa,1942,1,16,1941-1942
1942-01-17,-3.2,noaa,1942,1,17,1941-1942
1942-01-18,-3.4,noaa,1942,1,18,1941-1942
1942-01-19,0.9,noaa,1942,1,19,1941-1942
1942-01-20,-2.5,noaa,1942,1,20,1941-1942
1942-01-21,-0.6,noaa,1942,1,21,1941-1942
1942-01-22,0.9,noaa,1942,1,22,1941-1942
1942-01-23,1.5,noaa,1942,1,23,1941-1942
1942-01-24,0.3,noaa,1942,1,24,1941-1942
1942-01-25,0.7,noaa,1942,1,25,1941-1942
1942-01-26,0.6,noaa,1942,1,26,1941-1942
1942-01-27,0.0,noaa,1942,1,27,1941-1942
1942-01-28,-1.2,noaa,1942,1,28,1941-1942
1942-01-29,-0.8,noaa,1942,1,29,1941-1942
1942-01-30,-4.7,noaa,1942,1,30,1941-1942
1942-01-31,-16.8,noaa,1942,1,31,1941-1942
1942-02-01,-20.5,noaa,1942,2,1,1941-1942
1942-02-02,-17.8,noaa,1942,2,2,1941-1942
1942-02-03,-15.0,noaa,1942,2,3,1941-1942
1942-02-04,-11.7,noaa,1942,2,4,1941-1942
1942-02-05,-16.9,noaa,1942,2,5,1941-1942
1942-02-06,-17.5,noaa,1942,2,6,1941-1942
1942-02-07,-16.2,noaa,1942,2,7,1941-1942
1942-02-08,-16.5,noaa,1942,2,8,1941-1942
1942-02-09,-15.9,noaa,1942,2,9,1941-1942
1942-02-10,-13.1,noaa,1942,2,10,1941-1942
1942-02-11,-13.8,noaa,1942,2,11,1941-1942
1942-02-12,-17.2,noaa,1942,2,12,1941-1942
1942-02-13,-17.0,noaa,1942,2,13,1941-1942
1942-02-14,-15.6,noaa,1942,2,14,1941-1942
1942-02-15,-14.2,noaa,1942,2,15,1941-1942
1942-02-16,-11.8,noaa,1942,2,16,1941-1942
1942-02-17,-13.2,noaa,1942,2,17,1941-1942
1942-02-18,-14.2,noaa,1942,2,18,1941-1942
1942-02-19,-12.4,noaa,1942,2,19,1941-1942
1942-02-20,-7.8,noaa,1942,2,20,1941-1942
1942-02-21,-3.7,noaa,1942,2,21,1941-1942
1942-02-22,-3.3,noaa,1942,2,22,1941-1942
1942-02-23,-5.3,noaa,1942,2,23,1941-1942
1942-02-24,-7.5,noaa,1942,2,24,1941-1942
1942-02-25,-8.1,noaa,1942,2,25,1941-1942
1942-02-26,-7.0,noaa,1942,2,26,1941-1942
1942-02-27,-5.9,noaa,1942,2,27,1941-1942
1942-02-28,-0.7,noaa,1942,2,28,1941-1942
1942-03-01,2.5,noaa,1942,3,1,1941-1942
1942-03-02,2.0,noaa,1942,3,2,1941-1942
1942-03-03,-3.5,noaa,1942,3,3,1941-1942
1942-03-04,-6.3,noaa,1942,3,4,1941-1942
1942-03-05,-3.9,noaa,1942,3,5,1941-1942
1942-03-06,2.8,noaa,1942,3,6,1941-1942
1942-03-07,1.5,noaa,1942,3,7,1941-1942
1942-03-08,6.8,noaa,1942,3,8,1941-1942
1942-03-09,7.1,noaa,1942,3,9,1941-1942
1942-03-10,-0.7,noaa,1942,3,10,1941-1942
1942-03-11,-4.4,noaa,1942,3,11,1941-1942
1942-03-12,-1.6,noaa,1942,3,12,1941-1942
1942-03-13,5.3,noaa,1942,3,13,1941-1942
1942-03-14,4.2,noaa,1942,3,14,1941-1942
1942-03-15,5.3,noaa,1942,3,15,1941-1942
1942-03-16,5.9,noaa,1942,3,16,1941-1942
1942-03-17,8.0,noaa,1942,3,17,1941-1942
